wavelength,n,kappa
566.184,1.328688171143846,0
566.24,1.328685538238399,0
566.296,1.3286829061569012,0
566.352,1.3286802748990045,0
566.408,1.3286776444643609,0
566.4639999999999,1.3286750148526227,0
566.52,1.3286723860634424,0
566.576,1.3286697580964724,0
566.632,1.3286671309513658,0
566.688,1.3286645046277752,0
566.744,1.328661879125354,0
566.8,1.3286592544437557,0
566.856,1.3286566305826333,0
566.912,1.3286540075416413,0
566.968,1.328651385320433,0
567.024,1.3286487639186626,0
567.08,1.3286461433359844,0
567.136,1.3286435235720528,0
567.192,1.3286409046265228,0
567.248,1.328638286499049,0
567.304,1.3286356691892862,0
567.36,1.32863305269689,0
567.416,1.3286304370215152,0
567.472,1.328627822162818,0
567.528,1.328625208120454,0
567.5840000000001,1.3286225948940786,0
567.64,1.3286199824833487,0
567.696,1.3286173708879199,0
567.752,1.3286147601074492,0
567.808,1.328612150141593,0
567.864,1.3286095409900083,0
567.92,1.3286069326523517,0
567.976,1.328604325128281,0
568.032,1.3286017184174534,0
568.088,1.3285991125195264,0
568.144,1.3285965074341577,0
568.2,1.3285939031610055,0
568.256,1.3285912996997276,0
568.312,1.3285886970499823,0
568.368,1.3285860952114286,0
568.424,1.3285834941837245,0
568.48,1.3285808939665293,0
568.5360000000001,1.328578294559502,0
568.592,1.3285756959623016,0
568.648,1.3285730981745876,0
568.704,1.3285705011960196,0
568.76,1.3285679050262573,0
568.816,1.3285653096649608,0
568.872,1.32856271511179,0
568.928,1.3285601213664053,0
568.984,1.3285575284284672,0
569.04,1.3285549362976365,0
569.096,1.3285523449735737,0
569.152,1.3285497544559401,0
569.208,1.3285471647443967,0
569.264,1.3285445758386052,0
569.32,1.3285419877382267,0
569.376,1.3285394004429234,0
569.432,1.328536813952357,0
569.488,1.3285342282661896,0
569.544,1.3285316433840835,0
569.6,1.3285290593057013,0
569.656,1.3285264760307054,0
569.712,1.3285238935587587,0
569.768,1.3285213118895243,0
569.824,1.3285187310226654,0
569.88,1.328516150957845,0
569.936,1.328513571694727,0
569.992,1.328510993232975,0
570.048,1.3285084155722529,0
570.104,1.3285058387122248,0
570.16,1.328503262652555,0
570.216,1.3285006873929077,0
570.272,1.3284981129329476,0
570.328,1.3284955392723397,0
570.384,1.3284929664107485,0
570.44,1.3284903943478397,0
570.496,1.3284878230832782,0
570.552,1.3284852526167297,0
570.608,1.3284826829478598,0
570.664,1.3284801140763343,0
570.72,1.3284775460018192,0
570.776,1.328474978723981,0
570.832,1.3284724122424854,0
570.888,1.3284698465569997,0
570.944,1.3284672816671903,0
571.0,1.3284647175727242,0
571.056,1.3284621542732682,0
571.112,1.32845959176849,0
571.168,1.3284570300580567,0
571.224,1.328454469141636,0
571.28,1.3284519090188958,0
571.336,1.3284493496895038,0
571.392,1.3284467911531284,0
571.448,1.328444233409438,0
571.504,1.3284416764581006,0
571.56,1.3284391202987853,0
571.616,1.328436564931161,0
571.672,1.3284340103548962,0
571.728,1.3284314565696607,0
571.784,1.3284289035751233,0
571.84,1.328426351370954,0
571.896,1.3284237999568225,0
571.952,1.3284212493323981,0
572.008,1.3284186994973517,0
572.064,1.328416150451353,0
572.12,1.3284136021940725,0
572.176,1.328411054725181,0
572.232,1.3284085080443488,0
572.288,1.3284059621512474,0
572.344,1.3284034170455474,0
572.4,1.3284008727269205,0
572.456,1.3283983291950379,0
572.512,1.3283957864495715,0
572.568,1.3283932444901927,0
572.624,1.3283907033165736,0
572.68,1.3283881629283865,0
572.736,1.3283856233253037,0
572.792,1.3283830845069977,0
572.848,1.3283805464731409,0
572.904,1.3283780092234065,0
572.96,1.3283754727574673,0
573.016,1.3283729370749966,0
573.072,1.3283704021756677,0
573.128,1.3283678680591542,0
573.184,1.3283653347251296,0
573.24,1.3283628021732679,0
573.296,1.3283602704032433,0
573.352,1.3283577394147297,0
573.408,1.3283552092074018,0
573.4639999999999,1.328352679780934,0
573.52,1.3283501511350009,0
573.576,1.3283476232692777,0
573.632,1.328345096183439,0
573.688,1.3283425698771607,0
573.744,1.328340044350118,0
573.8,1.3283375196019862,0
573.856,1.3283349956324413,0
573.912,1.3283324724411592,0
573.968,1.3283299500278156,0
574.024,1.3283274283920874,0
574.08,1.328324907533651,0
574.136,1.3283223874521823,0
574.192,1.328319868147359,0
574.248,1.3283173496188574,0
574.304,1.328314831866355,0
574.36,1.3283123148895286,0
574.416,1.328309798688056,0
574.472,1.3283072832616152,0
574.528,1.3283047686098834,0
574.5840000000001,1.3283022547325387,0
574.64,1.3282997416292595,0
574.696,1.328297229299724,0
574.752,1.3282947177436104,0
574.808,1.3282922069605974,0
574.864,1.3282896969503641,0
574.92,1.3282871877125895,0
574.976,1.3282846792469525,0
575.032,1.3282821715531326,0
575.088,1.328279664630809,0
575.144,1.3282771584796618,0
575.2,1.3282746530993703,0
575.256,1.328272148489615,0
575.312,1.3282696446500757,0
575.368,1.328267141580433,0
575.424,1.3282646392803672,0
575.48,1.3282621377495591,0
575.5360000000001,1.3282596369876893,0
575.592,1.3282571369944391,0
575.648,1.3282546377694895,0
575.704,1.328252139312522,0
575.76,1.3282496416232177,0
575.816,1.3282471447012587,0
575.872,1.3282446485463266,0
575.928,1.3282421531581035,0
575.984,1.3282396585362715,0
576.04,1.328237164680513,0
576.096,1.3282346715905102,0
576.152,1.3282321792659464,0
576.208,1.3282296877065038,0
576.264,1.328227196911866,0
576.32,1.3282247068817157,0
576.376,1.3282222176157361,0
576.432,1.3282197291136113,0
576.488,1.3282172413750246,0
576.544,1.3282147543996596,0
576.6,1.3282122681872008,0
576.656,1.3282097827373323,0
576.712,1.328207298049738,0
576.768,1.3282048141241025,0
576.824,1.3282023309601108,0
576.88,1.3281998485574473,0
576.936,1.3281973669157976,0
576.992,1.328194886034846,0
577.048,1.3281924059142787,0
577.104,1.3281899265537804,0
577.16,1.3281874479530371,0
577.216,1.3281849701117348,0
577.272,1.3281824930295592,0
577.328,1.3281800167061966,0
577.384,1.328177541141333,0
577.44,1.3281750663346552,0
577.496,1.3281725922858498,0
577.552,1.3281701189946034,0
577.608,1.328167646460603,0
577.664,1.328165174683536,0
577.72,1.328162703663089,0
577.776,1.3281602333989504,0
577.832,1.328157763890807,0
577.888,1.3281552951383473,0
577.944,1.3281528271412586,0
578.0,1.328150359899229,0
578.056,1.3281478934119473,0
578.112,1.3281454276791016,0
578.168,1.3281429627003805,0
578.224,1.3281404984754726,0
578.28,1.328138035004067,0
578.336,1.3281355722858528,0
578.392,1.3281331103205192,0
578.448,1.3281306491077556,0
578.504,1.3281281886472516,0
578.56,1.3281257289386967,0
578.616,1.328123269981781,0
578.672,1.3281208117761947,0
578.728,1.3281183543216277,0
578.784,1.3281158976177705,0
578.84,1.3281134416643137,0
578.896,1.3281109864609477,0
578.952,1.3281085320073636,0
579.008,1.3281060783032526,0
579.064,1.3281036253483054,0
579.12,1.3281011731422137,0
579.176,1.328098721684669,0
579.232,1.3280962709753625,0
579.288,1.3280938210139868,0
579.344,1.3280913718002332,0
579.4,1.328088923333794,0
579.456,1.3280864756143618,0
579.512,1.3280840286416287,0
579.568,1.3280815824152876,0
579.624,1.328079136935031,0
579.68,1.328076692200552,0
579.736,1.328074248211544,0
579.792,1.3280718049676996,0
579.848,1.3280693624687128,0
579.904,1.3280669207142766,0
579.96,1.3280644797040853,0
580.016,1.3280620394378326,0
580.072,1.3280595999152127,0
580.128,1.3280571611359193,0
580.184,1.3280547230996473,0
580.24,1.3280522858060912,0
580.296,1.3280498492549453,0
580.352,1.328047413445905,0
580.408,1.3280449783786648,0
580.4639999999999,1.3280425440529202,0
580.52,1.3280401104683663,0
580.576,1.328037677624699,0
580.632,1.3280352455216133,0
580.688,1.3280328141588054,0
580.744,1.3280303835359712,0
580.8,1.328027953652807,0
580.856,1.3280255245090087,0
580.912,1.3280230961042732,0
580.968,1.3280206684382965,0
581.024,1.3280182415107757,0
581.08,1.3280158153214079,0
581.136,1.3280133898698898,0
581.192,1.3280109651559187,0
581.248,1.328008541179192,0
581.304,1.3280061179394074,0
581.36,1.3280036954362624,0
581.416,1.3280012736694549,0
581.472,1.3279988526386828,0
581.528,1.3279964323436444,0
581.5840000000001,1.327994012784038,0
581.64,1.3279915939595621,0
