wavelength,n,kappa
559.968,1.0007547587493983,0
560.024,1.0007547543980526,0
560.08,1.0007547500480118,0
560.136,1.0007547456992758,0
560.192,1.0007547413518438,0
560.248,1.0007547370057155,0
560.304,1.0007547326608903,0
560.36,1.0007547283173677,0
560.416,1.0007547239751469,0
560.472,1.0007547196342277,0
560.528,1.0007547152946095,0
560.584,1.0007547109562918,0
560.64,1.000754706619274,0
560.696,1.0007547022835555,0
560.752,1.000754697949136,0
560.808,1.000754693616015,0
560.864,1.0007546892841919,0
560.92,1.000754684953666,0
560.976,1.000754680624437,0
561.032,1.000754676296504,0
561.088,1.0007546719698672,0
561.144,1.0007546676445256,0
561.2,1.0007546633204787,0
561.256,1.000754658997726,0
561.312,1.0007546546762671,0
561.368,1.0007546503561016,0
561.424,1.0007546460372285,0
561.48,1.0007546417196478,0
561.5360000000001,1.0007546374033585,0
561.592,1.0007546330883605,0
561.648,1.0007546287746532,0
561.704,1.000754624462236,0
561.76,1.0007546201511084,0
561.816,1.00075461584127,0
561.872,1.00075461153272,0
561.928,1.000754607225458,0
561.984,1.0007546029194836,0
562.04,1.0007545986147963,0
562.096,1.0007545943113956,0
562.152,1.000754590009281,0
562.208,1.0007545857084517,0
562.264,1.0007545814089074,0
562.32,1.0007545771106476,0
562.376,1.0007545728136717,0
562.432,1.0007545685179795,0
562.488,1.00075456422357,0
562.544,1.000754559930443,0
562.6,1.000754555638598,0
562.656,1.0007545513480343,0
562.712,1.0007545470587516,0
562.768,1.0007545427707492,0
562.824,1.0007545384840266,0
562.88,1.0007545341985835,0
562.936,1.0007545299144194,0
562.992,1.0007545256315336,0
563.048,1.0007545213499254,0
563.104,1.0007545170695948,0
563.16,1.0007545127905408,0
563.216,1.0007545085127634,0
563.272,1.0007545042362616,0
563.328,1.0007544999610352,0
563.384,1.0007544956870835,0
563.44,1.0007544914144062,0
563.496,1.0007544871430027,0
563.552,1.0007544828728725,0
563.608,1.000754478604015,0
563.664,1.0007544743364298,0
563.72,1.0007544700701163,0
563.776,1.0007544658050742,0
563.832,1.0007544615413027,0
563.888,1.0007544572788014,0
563.944,1.00075445301757,0
564.0,1.0007544487576079,0
564.056,1.0007544444989145,0
564.112,1.0007544402414892,0
564.168,1.0007544359853318,0
564.224,1.0007544317304413,0
564.28,1.0007544274768179,0
564.336,1.0007544232244605,0
564.392,1.0007544189733688,0
564.448,1.0007544147235425,0
564.504,1.0007544104749808,0
564.56,1.0007544062276832,0
564.616,1.0007544019816494,0
564.672,1.000754397736879,0
564.728,1.0007543934933711,0
564.784,1.0007543892511255,0
564.84,1.0007543850101415,0
564.896,1.0007543807704187,0
564.952,1.0007543765319566,0
565.008,1.000754372294755,0
565.064,1.0007543680588127,0
565.12,1.0007543638241299,0
565.176,1.0007543595907056,0
565.232,1.0007543553585396,0
565.288,1.0007543511276313,0
565.344,1.0007543468979803,0
565.4,1.000754342669586,0
565.456,1.0007543384424478,0
565.512,1.0007543342165652,0
565.568,1.0007543299919381,0
565.624,1.0007543257685656,0
565.68,1.0007543215464474,0
565.736,1.0007543173255828,0
565.792,1.0007543131059715,0
565.848,1.000754308887613,0
565.904,1.0007543046705067,0
565.96,1.0007543004546522,0
566.016,1.0007542962400489,0
566.072,1.0007542920266963,0
566.128,1.000754287814594,0
566.184,1.0007542836037415,0
566.24,1.0007542793941382,0
566.296,1.0007542751857836,0
566.352,1.0007542709786776,0
566.408,1.000754266772819,0
566.4639999999999,1.000754262568208,0
566.52,1.0007542583648437,0
566.576,1.0007542541627257,0
566.632,1.0007542499618536,0
566.688,1.0007542457622267,0
566.744,1.0007542415638448,0
566.8,1.000754237366707,0
566.856,1.0007542331708132,0
566.912,1.0007542289761628,0
566.968,1.0007542247827552,0
567.024,1.0007542205905902,0
567.08,1.0007542163996668,0
567.136,1.0007542122099848,0
567.192,1.000754208021544,0
567.248,1.0007542038343433,0
567.304,1.0007541996483826,0
567.36,1.0007541954636614,0
567.416,1.000754191280179,0
567.472,1.0007541870979353,0
567.528,1.0007541829169293,0
567.5840000000001,1.000754178737161,0
567.64,1.0007541745586295,0
567.696,1.0007541703813347,0
567.752,1.000754166205276,0
567.808,1.0007541620304525,0
567.864,1.0007541578568642,0
567.92,1.0007541536845104,0
567.976,1.0007541495133907,0
568.032,1.0007541453435047,0
568.088,1.0007541411748517,0
568.144,1.0007541370074313,0
568.2,1.000754132841243,0
568.256,1.0007541286762864,0
568.312,1.0007541245125608,0
568.368,1.000754120350066,0
568.424,1.0007541161888014,0
568.48,1.0007541120287666,0
568.5360000000001,1.0007541078699609,0
568.592,1.0007541037123837,0
568.648,1.0007540995560351,0
568.704,1.000754095400914,0
568.76,1.0007540912470203,0
568.816,1.0007540870943534,0
568.872,1.000754082942913,0
568.928,1.000754078792698,0
568.984,1.0007540746437087,0
569.04,1.0007540704959441,0
569.096,1.000754066349404,0
569.152,1.0007540622040876,0
569.208,1.0007540580599947,0
569.264,1.0007540539171247,0
569.32,1.0007540497754772,0
569.376,1.0007540456350517,0
569.432,1.0007540414958478,0
569.488,1.0007540373578647,0
569.544,1.0007540332211022,0
569.6,1.0007540290855599,0
569.656,1.000754024951237,0
569.712,1.0007540208181331,0
569.768,1.000754016686248,0
569.824,1.0007540125555812,0
569.88,1.0007540084261317,0
569.936,1.0007540042978995,0
569.992,1.0007540001708841,0
570.048,1.0007539960450849,0
570.104,1.0007539919205013,0
570.16,1.0007539877971332,0
570.216,1.0007539836749797,0
570.272,1.0007539795540406,0
570.328,1.000753975434315,0
570.384,1.0007539713158033,0
570.44,1.0007539671985042,0
570.496,1.0007539630824176,0
570.552,1.0007539589675427,0
570.608,1.0007539548538795,0
570.664,1.0007539507414271,0
570.72,1.0007539466301854,0
570.776,1.0007539425201537,0
570.832,1.0007539384113315,0
570.888,1.0007539343037184,0
570.944,1.0007539301973138,0
571.0,1.0007539260921174,0
571.056,1.0007539219881285,0
571.112,1.000753917885347,0
571.168,1.0007539137837722,0
571.224,1.0007539096834035,0
571.28,1.0007539055842407,0
571.336,1.0007539014862832,0
571.392,1.0007538973895305,0
571.448,1.000753893293982,0
571.504,1.0007538891996375,0
571.56,1.0007538851064963,0
571.616,1.000753881014558,0
571.672,1.0007538769238222,0
571.728,1.0007538728342886,0
571.784,1.0007538687459563,0
571.84,1.0007538646588252,0
571.896,1.0007538605728945,0
571.952,1.000753856488164,0
572.008,1.000753852404633,0
572.064,1.0007538483223015,0
572.12,1.0007538442411683,0
572.176,1.0007538401612337,0
572.232,1.0007538360824966,0
572.288,1.000753832004957,0
572.344,1.000753827928614,0
572.4,1.0007538238534675,0
572.456,1.0007538197795167,0
572.512,1.0007538157067615,0
572.568,1.000753811635201,0
572.624,1.0007538075648352,0
572.68,1.0007538034956633,0
572.736,1.0007537994276852,0
572.792,1.0007537953609,0
572.848,1.0007537912953075,0
572.904,1.000753787230907,0
572.96,1.0007537831676983,0
573.016,1.0007537791056806,0
573.072,1.0007537750448539,0
573.128,1.0007537709852175,0
573.184,1.0007537669267708,0
573.24,1.0007537628695133,0
573.296,1.000753758813445,0
573.352,1.000753754758565,0
573.408,1.000753750704873,0
573.4639999999999,1.0007537466523684,0
573.52,1.0007537426010509,0
573.576,1.0007537385509198,0
573.632,1.000753734501975,0
573.688,1.0007537304542158,0
573.744,1.0007537264076418,0
573.8,1.0007537223622525,0
573.856,1.0007537183180475,0
573.912,1.0007537142750262,0
573.968,1.0007537102331883,0
574.024,1.0007537061925333,0
574.08,1.0007537021530606,0
574.136,1.00075369811477,0
574.192,1.0007536940776607,0
574.248,1.0007536900417326,0
574.304,1.000753686006985,0
574.36,1.0007536819734173,0
574.416,1.0007536779410295,0
574.472,1.0007536739098208,0
574.528,1.000753669879791,0
574.5840000000001,1.0007536658509393,0
